date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,total_distance,hsr_distance,high_hsr_distance,sprint_distance,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,top_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,combined_hsr_sprint,hr_zone_1_sec,hr_zone_2_sec,hr_zone_3_sec,hr_zone_4_sec,hr_zone_5_sec,high_hr_seconds,md_label,recovery_score,is_recovery_data_collected,recovery_score_filled,recovery_label,ewma_total_distance,ewma_total_distance_28d_avg,ewma_total_distance_delta_pct,ewma_hsr_distance,ewma_hsr_distance_28d_avg,ewma_hsr_distance_delta_pct,ewma_acc_dec_over_2_5,ewma_acc_dec_over_2_5_28d_avg,ewma_acc_dec_over_2_5_delta_pct,ewma_high_hr_seconds,ewma_high_hr_seconds_28d_avg,ewma_high_hr_seconds_delta_pct,top_speed_max,readiness_flag,load_spike_flag,load_spike_penalty,readiness_penalty,recovery_penalty,injury_risk_score,injury_risk_flag,recovery_score_next_day,recovery_score_flag,recovery_class_predicted,total_distance_next_day,total_distance_+2_days,predicted_total_distance_next_day,predicted_total_distance_+2_days,week_commencing,season_start,season_week,games_this_week,week_label,ewma_total_distance_28d_ago,ewma_acc_dec_over_2_5_28d_ago,ewma_hsr_distance_28d_ago
2024-01-25,,,2,-1,2023/2024,5659.661552,116.8716779,64.52823645,10.77087347,168.4917259,49.1161861,13.37099509,67.9646124,28.41306667,00:01:50,00:10:49,00:17:06,00:16:07,00:01:37,127.64255136999999,110.0,649.0,1026.0,967.0,97.0,1064.0,-1,0.089611111,True,0.089611111,Above Baseline,4627.367297612327,5090.376154826677,-9.09576901847079,163.16401673863226,230.5177804707114,-29.218467917982068,119.38693279959558,129.33130518647909,-7.68906829830952,616.5128860836037,782.1131055486248,-21.173436206373044,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,Normal,,8511.060839,2694.229565,,,2024-01-22,2023-08-07,25,2,Wk 25 (2 Games),4648.835112327965,108.54434994340045,171.7668037356052
2024-01-26,AVL,Aston Villa,0,0,2023/2024,8511.060839,568.4758788,198.2367716,14.75186374,199.1596621,69.93265836,23.28060778,66.56804688,27.70963,00:02:24,00:10:27,00:19:42,00:18:15,00:00:30,583.22774254,144.0,627.0,1182.0,1095.0,30.0,1125.0,0,,False,0.0,No Data,5598.290682959245,5130.013537771792,9.128185369094528,264.4919822539742,234.36577175293533,12.854355939312429,139.3301151246967,130.4230058638772,6.829400382104275,743.6346645627027,788.0223291614686,-5.632792746621616,,Ready,0,0.0,0.0,0.0,0.0,Low,-0.066186869,Unknown,,2694.229565,4133.981438,,,2024-01-22,2023-08-07,25,2,Wk 25 (2 Games),4488.443960495974,108.76249615755034,156.74822635170392
2024-01-27,,,1,-4,2023/2024,2694.229565,104.7200045,45.52331666,18.26790378,34.4141696,6.323007078,2.975741381,29.9323297,28.92256667,00:04:01,00:02:17,00:02:08,00:01:47,00:00:00,122.98790828,241.0,137.0,128.0,107.0,0.0,107.0,1,-0.066186869,True,-0.066186869,Below Baseline,4872.2754034694335,5117.014255427059,-4.782844833743768,224.54898781548064,232.01935606103189,-3.2197176875131865,113.10112874352252,129.9620999978186,-12.973760238237983,584.475998422027,780.9274611568159,-25.15617294899301,,Ready,0,0.0,0.0,0.0,0.0,Low,,Normal,,4133.981438,4244.414311,,,2024-01-22,2023-08-07,25,2,Wk 25 (2 Games),5236.255309121982,126.00649299316277,290.24862718877796
2024-01-28,,,2,-3,2023/2024,4133.981438,73.57080316,129.5660623,27.52415781,87.40684371,28.19903647,7.394287988,69.99040379,28.98809667,00:08:44,00:21:29,00:16:27,00:05:18,00:00:00,101.09496096999999,524.0,1289.0,987.0,318.0,0.0,318.0,-3,,False,0.0,No Data,4687.701912102075,5081.365848873866,-7.747207118712673,186.8044416516105,227.85905149531854,-18.017546186683543,106.6775574851419,128.65209451175681,-17.0805901839451,517.8569988165202,766.7491672961833,-32.460702808108806,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.0322499999999999,Unknown,,4244.414311,4953.214085,,,2024-01-22,2023-08-07,25,2,Wk 25 (2 Games),5685.857295591486,143.3577110948721,303.29296949158345
2024-01-29,,,3,-2,2023/2024,4244.414311,98.49548262,17.86344914,0.0,145.155625,50.6615521,15.13300595,75.10823056,25.6499,00:03:21,00:17:39,00:22:44,00:19:56,00:01:35,98.49548262,201.0,1059.0,1364.0,1196.0,95.0,1291.0,-2,0.0322499999999999,True,0.0322499999999999,Above Baseline,4576.880011826556,5058.922336378614,-9.528557516799589,164.72720189370787,223.06499590871212,-26.152823206236537,116.29707436385642,127.68711730346045,-8.920275733482589,711.1427491123902,754.6065183292803,-5.759792442970159,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.006759259,Normal,,4953.214085,9901.730001,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),5205.298361693614,143.31643619615406,298.96075831868757
2024-01-30,,,4,-1,2023/2024,4953.214085,42.38483725,40.45180901,2.00775606,118.1842285,30.64979999,8.667437896,78.90824294,27.1316,00:05:14,00:23:12,00:24:21,00:13:05,00:00:14,44.392593309999995,314.0,1392.0,1461.0,785.0,14.0,799.0,-1,0.006759259,True,0.006759259,Above Baseline,4670.963530119917,5037.428692632175,-7.274845657830467,134.14161073278092,218.23271219598948,-38.53276652112924,116.76886289789232,126.10611436955965,-7.404281321605147,733.1070618342926,737.9013173183888,-0.6497149919069162,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,Normal,,9901.730001,0.0,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),5272.785555020211,161.03694504711552,269.4455546890157
2024-01-31,LIV,Liverpool,0,0,2023/2024,9901.730001,662.1078996,497.4836735,286.564259,211.6648729,86.59323465,32.1709778,86.26671128,31.9429,00:05:09,00:15:04,00:08:49,00:21:58,00:00:47,948.6721586,309.0,904.0,529.0,1318.0,47.0,1365.0,0,,False,0.0,No Data,5978.655147839938,5031.620259331273,18.8216685619779,266.1331829495857,216.82137198823315,22.743058264583212,140.49286539841924,125.19960401466973,12.215103637194881,891.0802963757194,728.8634879887916,22.25613040852753,,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,0.0,4330.693294,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),6141.291280265159,165.87515533533664,305.6507087667618
2024-02-01,,,1,-3,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,False,0.0,No Data,4483.991360879953,4999.2733712395275,-10.307138099787776,199.5998872121893,215.71162923662132,-7.4691114621171035,105.36964904881444,123.57743945921656,-14.733911375798591,668.3102222817895,717.6476159915936,-6.8748773925254785,,Ready,0,0.0,0.0,0.0,0.0,Low,-0.029451754,Unknown,,4330.693294,4746.300544,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),5389.7042274488695,150.79025660150248,230.67268425732135
2024-02-02,,,2,-2,2023/2024,4330.693294,27.53399217,6.177371872,2.393489677,177.5298529,52.62659962,12.01963406,80.54151635,27.0306,00:05:59,00:20:58,00:23:49,00:15:48,00:01:01,29.927481847000003,359.0,1258.0,1429.0,948.0,61.0,1009.0,-2,-0.029451754,True,-0.029451754,Below Baseline,4445.666844159965,4974.194826242145,-10.625397688362497,156.58341345164197,213.15292065835882,-26.53940046047334,123.40970001161082,122.86742448816243,0.44135011839581695,753.4826667113421,712.074997707981,5.8150713248806145,,Monitor,0,0.0,0.5,0.029451754,0.1588355262,Moderate,0.040980392,Normal,,4746.300544,9767.514052,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),5147.866104086652,143.29011920112686,228.227253642991
2024-02-03,,,3,-1,2023/2024,4746.300544,99.92373405,0.0,15.32962838,98.69689493,29.06460727,6.814773398,72.76492109,29.7086,00:04:24,00:18:41,00:19:06,00:08:12,00:00:04,115.25336243,264.0,1121.0,1146.0,492.0,4.0,496.0,-1,0.040980392,True,0.040980392,Above Baseline,4520.825269119974,4901.051933244109,-7.758062336475895,142.4184936012315,204.78040406082272,-30.453065441295273,117.23149874120811,120.83581675656826,-2.9828225704149345,689.1120000335065,706.6901768524142,-2.4873950982594017,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,Normal,,9767.514052,3211.595364,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),6568.826273064989,174.11651522584515,376.8489583322432
2024-02-04,WOL,Wolverhampton Wanderers,0,0,2023/2024,9767.514052,809.2518144,474.7958006,196.8253259,244.1429992,97.21404661,35.69733353,124.2166523,31.57042,00:11:21,00:06:21,00:08:42,00:11:10,00:00:06,1006.0771402999999,681.0,381.0,522.0,670.0,6.0,676.0,0,,False,0.0,No Data,5832.49746483998,4907.120949352725,18.857829775100964,309.1268238009236,205.15248217177773,50.68149335969835,148.95937385590608,120.91016019099763,23.198392608693986,685.8340000251299,705.3301326393106,-2.7641145205617645,,Ready,1,1.0,0.0,0.0,0.4,Moderate,-0.081296296,Unknown,,3211.595364,2697.592513,,,2024-01-29,2023-08-07,26,2,Wk 26 (2 Games),5662.565013798742,146.87775769188386,298.7086366941824
2024-02-05,,,1,-2,2023/2024,3211.595364,131.22347,16.56961175,0.0,99.64571559,25.15018365,3.909239635,74.57331381,25.7461,00:10:28,00:23:37,00:19:08,00:06:10,00:00:00,131.22347,628.0,1417.0,1148.0,370.0,0.0,370.0,1,-0.081296296,True,-0.081296296,Below Baseline,5177.271939629985,4907.93738685383,5.48773408351913,264.6509853506927,206.60317887999403,28.0962794403158,136.63095928942957,120.69177145065893,13.20652406306496,606.8755000188473,698.3011709080546,-13.09258450337688,,Ready,1,0.0,0.0,0.0,0.0,Low,0.005138889,Normal,,2697.592513,7354.290174,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),5154.411689599056,142.7458440189129,224.03147752063683
2024-02-06,,,2,-1,2023/2024,2697.592513,76.378314,0.0,0.291711768,56.23341507,13.31666018,2.113367152,51.58247745,22.6532,00:06:11,00:18:33,00:17:51,00:02:10,00:00:00,76.670025768,371.0,1113.0,1071.0,130.0,0.0,130.0,-1,0.005138889,True,0.005138889,Above Baseline,4557.352082972489,4855.946190167158,-6.149040691581272,217.5828175130195,200.2814784057991,8.638511780987255,116.53157323457216,119.51267878799419,-2.494384347881839,487.6566250141355,681.1008781810408,-28.40170367765796,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,Normal,,7354.290174,0.0,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),6013.105590199293,149.54616778918466,394.5904307904776
2024-02-07,AVL,Aston Villa,0,0,2023/2024,7354.290174,817.3928258,301.2665337,154.0268647,154.9381671,52.33586101,15.01099251,57.36452233,31.309785,00:03:07,00:08:50,00:29:11,00:23:46,00:00:59,971.4196905,187.0,530.0,1751.0,1426.0,59.0,1485.0,0,,False,0.0,No Data,5256.586605729367,4831.637881223583,8.795127758998545,367.5353195847646,201.65265718854576,82.26158023849797,126.13322170092911,118.7786440838528,6.191834966464417,736.9924687606017,669.9506586357805,10.00697726924223,,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,0.0,1590.147756,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),5937.219256149469,146.6861934168885,329.1423136678583
2024-02-08,,,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,False,0.0,No Data,3942.439954297025,4764.135077319472,-17.24751942769791,275.6514896885734,201.56906178632002,36.75287628256509,94.59991627569684,116.71326527717531,-18.946731503880734,552.7443515704513,650.8290654054069,-15.070733476517043,,Ready,1,0.0,0.0,0.0,0.0,Low,0.048886364,Unknown,,1590.147756,2257.609911,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),5832.518463612102,152.43052286266638,277.9921609508937
2024-02-09,,,2,-3,2023/2024,1590.147756,57.55970586,27.42736764,9.728455109,57.56887819,22.30235835,8.626559379,29.31464232,28.2493,00:01:47,00:04:08,00:03:12,00:02:59,00:00:03,67.288160969,107.0,248.0,192.0,179.0,3.0,182.0,-3,0.048886364,True,0.048886364,Above Baseline,3354.366904722769,4700.0070751949615,-28.63059882556398,221.12854373143006,201.37411459724004,9.809815513627473,85.34215675427264,114.90140293538148,-25.72574870798788,460.05826367783845,633.9075133397694,-27.425018003966944,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.067752525,Normal,,2257.609911,3223.8253,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),5149.950964209077,136.07430232449977,226.58706502567028
2024-02-10,,,3,-2,2023/2024,2257.609911,68.42460334,30.20324469,17.69572254,69.7997681,22.38786451,7.500469313,38.45674847,29.38595,00:02:24,00:06:34,00:06:50,00:03:18,00:00:01,86.12032588,144.0,394.0,410.0,198.0,1.0,199.0,-2,0.067752525,True,0.067752525,Above Baseline,3080.177656292077,4654.787313083721,-33.82774659468792,182.95255863357255,201.0019385117693,-8.97970438088084,81.45655959070447,113.86826930983968,-28.46421563758185,394.7936977583788,621.9842064333985,-36.52673272490032,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.1054545454545454,Normal,,3223.8253,10342.32785,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),4346.330995406807,110.38430110587484,193.3734890267527
2024-02-11,,,4,-1,2023/2024,3223.8253,115.9041976,72.80903002,33.87272682,49.91700298,13.7459766,5.171449012,71.15823696,30.11305,00:08:30,00:19:40,00:14:24,00:04:11,00:00:01,149.77692442,510.0,1180.0,864.0,251.0,1.0,252.0,-1,0.1054545454545454,True,0.1054545454545454,Above Baseline,3116.0895672190577,4597.32028156279,-32.21943705519273,166.1904683751794,199.60401248159482,-16.739916042267154,73.57167043802835,112.08721701461191,-34.36212228515103,359.0952733187841,605.4613691107631,-40.690638306753605,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,High,,10342.32785,0.0,,,2024-02-05,2023-08-07,27,1,Wk 27 (1 Games),4725.166449805106,123.44113470440612,205.33239722006454
2024-02-12,CRY,Crystal Palace,0,0,2023/2024,10342.32785,962.3315438,347.6876898,114.5905111,251.055919,101.821589,37.76492542,94.14162381,30.29426,00:09:45,00:21:11,00:03:47,00:10:39,00:01:04,1076.9220549,585.0,1271.0,227.0,639.0,64.0,703.0,0,,False,0.0,No Data,4922.6491379142935,4598.868265163164,7.040446781304828,365.2257372313845,203.45268518396398,79.51384465687622,117.94273257852126,112.03744389140536,5.270817042951929,445.07145498908807,593.5603125473581,-25.016641850767712,,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,0.0,6339.669604,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),4879.305597103829,119.33638002830459,257.4629015650484
2024-02-13,,,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,False,0.0,No Data,3691.98685343572,4551.235896033088,-18.879466198319875,273.9193029235384,205.97332134940157,32.98775838006568,88.45704943389094,111.12545747632188,-20.39893338325381,333.80359124181604,580.0095201248042,-42.44860133157996,,Ready,1,0.0,0.0,0.0,0.0,Low,-0.033490338,Unknown,,6339.669604,4264.073723,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),5025.6931890778715,113.99266905622845,203.3414902912863
2024-02-14,,,2,-3,2023/2024,6339.669604,524.5877557,201.8791736,54.20959375,210.9260385,75.2151322,21.19648706,92.61302888,29.9148,00:04:36,00:17:40,00:31:43,00:23:47,00:00:33,578.79734945,276.0,1060.0,1903.0,1427.0,33.0,1460.0,-3,-0.033490338,True,-0.033490338,Below Baseline,4353.90754107679,4543.149025489101,-4.165425420794736,336.5864161176538,211.88904469374756,58.85031555271617,119.07429670041822,111.68691271447356,6.61436851140332,615.352693431362,580.1053543793174,6.076023740507862,,Reduced,1,1.0,1.0,0.033490338,0.7100471013999999,Moderate,0.083076923,Normal,,4264.073723,5340.037856,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),4580.339916308403,103.35355003217134,170.94616247596474
2024-02-15,,,3,-2,2023/2024,4264.073723,58.74833788,22.6474501,20.05691063,129.7699678,39.72889884,6.793928424,60.30928713,30.067,00:02:18,00:12:35,00:18:12,00:18:19,00:02:47,78.80524851,138.0,755.0,1092.0,1099.0,167.0,1266.0,-2,0.083076923,True,0.083076923,Above Baseline,4331.449086557593,4545.078090947183,-4.700227369362334,267.12689655824033,216.3584438562928,23.464974048190317,121.74821447531366,112.1978845118373,8.512041029141473,778.0145200735215,586.3468729273452,32.68844023833073,,Monitor,1,1.0,0.5,0.0,0.55,Moderate,0.1427991452991453,Normal,,5340.037856,5083.728783,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),4277.4352537313025,107.4410041491285,141.98372000697356
2024-02-16,,,4,-1,2023/2024,5340.037856,197.2505726,70.5675094,21.75704673,87.51444608,33.44497174,8.379496663,94.92984703,29.00296667,00:15:09,00:34:32,00:13:05,00:03:17,00:00:00,219.00761933,909.0,2072.0,785.0,197.0,0.0,197.0,-1,0.1427991452991453,True,0.1427991452991453,Above Baseline,4583.596278918194,4555.743275951459,0.6113821890220176,249.65781556868023,219.72531933623745,13.622688692802948,113.18977237648525,112.47041957602083,0.6395928842233908,632.7608900551411,590.260154695509,7.200339548848002,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,High,,5083.728783,0.0,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),4284.971098798477,105.55879057934638,155.38530213023017
2024-02-17,MCI,Manchester City,0,0,2023/2024,5083.728783,447.026483,149.5335437,52.19071376,133.6265003,43.85159641,13.85930531,54.69786036,30.6994331,00:02:17,00:05:39,00:19:38,00:23:28,00:01:15,499.21719676,137.0,339.0,1178.0,1408.0,75.0,1483.0,0,,False,0.0,No Data,4708.629404938645,4545.540750838594,3.58788234535051,298.9999824265102,225.05841336316024,32.854390092955946,118.29895435736393,112.65528843755133,5.009676863009469,845.3206675413558,600.6504731644889,40.734204884221185,,Ready,1,1.0,0.0,0.0,0.4,Moderate,,Unknown,,0.0,0.0,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),4994.300108098858,113.1226262345098,149.67334967267263
2024-02-18,,,1,-7,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,False,0.0,No Data,3531.472053703984,4507.10571772716,-21.646567112589665,224.24998681988265,228.79912055567374,-1.9882653940027477,88.72421576802294,111.90256023798494,-20.712970660070912,633.9905006560168,602.3717834447951,5.249036903820945,,Ready,0,0.0,0.0,0.0,0.0,Low,,Unknown,,0.0,3075.462372,,,2024-02-12,2023-08-07,28,2,Wk 28 (2 Games),4607.652980824143,109.80060535588235,119.51018542950446
2024-02-19,,,2,-6,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,,False,0.0,No Data,2648.604040277988,4439.47628198287,-40.33971865043951,168.18749011491198,230.8556566580946,-27.14603897967135,66.54316182601721,110.60242533143513,-39.83571189636066,475.4928754920126,600.7520518693107,-20.85039509853348,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.080490196,Unknown,,3075.462372,6666.275929,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),4542.228241118108,102.94693920941177,110.60447924712834
2024-02-20,,,3,-5,2023/2024,3075.462372,28.56071997,0.0,0.0,70.50595149,12.95211225,2.108215437,50.9396223,22.7889,00:04:07,00:16:11,00:14:59,00:03:37,00:00:04,28.56071997,247.0,971.0,899.0,217.0,4.0,221.0,-5,0.080490196,True,0.080490196,Above Baseline,2755.318623208491,4378.224352451438,-37.067669415667474,133.280797578684,228.68790880964235,-41.71935093882656,67.53385924201291,109.49363360518349,-38.321656685968435,411.86965661900945,601.1354674734115,-31.484718685771668,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.099444444,Normal,,6666.275929,10263.55192,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),4470.3726500885805,98.58002757705883,193.97773733534626
2024-02-21,,,4,-4,2023/2024,6666.275929,417.2933725,245.7094564,107.6711118,145.9334454,51.7321282,19.40458265,90.02941041,31.8141,00:03:15,00:14:54,00:36:08,00:22:42,00:00:16,524.9644843,195.0,894.0,2168.0,1362.0,16.0,1378.0,-4,0.099444444,True,0.099444444,Above Baseline,3733.057949656368,4358.573950195721,-14.35139125060078,204.28394130901302,229.60537827241038,-11.028242088195027,87.13375578150968,108.92631529620904,-20.006698524078146,653.4022424642571,607.78017203363,7.50634399243,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.083449074,Normal,,10263.55192,1884.491434,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),4283.269212816435,103.01866843279412,178.59479635150967
2024-02-22,,,5,-3,2023/2024,10263.55192,599.0675971,287.7149933,135.8680835,243.5561388,91.49914041,30.33570853,125.3247498,31.3338,00:06:26,00:10:40,00:04:09,00:11:26,00:00:07,734.9356806,386.0,640.0,249.0,686.0,7.0,693.0,-3,0.083449074,True,0.083449074,Above Baseline,5365.681442242276,4384.942312503934,22.366066868011096,302.9798552567597,234.59880107662917,29.148083394422216,126.23935153613226,109.17104453679964,15.63446339801136,663.3016818481929,609.451200453794,8.835897173440982,,Monitor,1,1.0,0.5,0.0,0.55,Moderate,0.1173717948717948,Normal,,1884.491434,3905.208514,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),4627.367297612327,119.38693279959558,163.16401673863226
2024-02-23,,,6,-2,2023/2024,1884.491434,44.49593471,0.0,8.25942479,30.24768558,8.551857245,0.0,65.11877337,28.8131,00:14:09,00:17:15,00:10:53,00:02:16,00:00:02,52.7553595,849.0,1035.0,653.0,136.0,2.0,138.0,-2,0.1173717948717948,True,0.1173717948717948,Above Baseline,4495.383940181707,4345.552785976165,3.4479193231542875,238.3588751200698,233.6654758218469,2.0085976679761046,102.24143504709919,107.84644881974259,-5.197216815188575,531.9762613861446,601.8919717689168,-11.615989855670446,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,0.2125641025641025,High,,3905.208514,8337.437971,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),5598.290682959245,139.3301151246967,264.4919822539742
2024-02-24,,,7,-1,2023/2024,3905.208514,83.94782143,52.16210413,8.632532429,105.2172305,33.61108401,8.866542337,72.68968504,27.7169,00:07:05,00:23:58,00:20:55,00:08:26,00:00:02,92.580353859,425.0,1438.0,1255.0,506.0,2.0,508.0,-1,0.2125641025641025,True,0.2125641025641025,Above Baseline,4347.84008363628,4326.82295312498,0.4857404783831199,199.75611169755234,232.7800159604923,-14.186743705930848,102.9853839103244,107.48517221855694,-4.186427034868411,525.9821960396084,599.8029073981162,-12.307494753357313,,Monitor,0,0.0,0.5,0.0,0.15,Moderate,,High,,8337.437971,2496.50659,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),4872.2754034694335,113.10112874352252,224.54898781548064
2024-02-25,LIV,Liverpool,0,0,2023/2024,8337.437971,644.0283201,396.3253502,189.4390122,160.3198727,65.65637503,28.31796731,72.80131682,31.8751,00:02:16,00:10:14,00:20:02,00:22:43,00:00:43,833.4673323,136.0,614.0,1202.0,1363.0,43.0,1406.0,0,,False,0.0,No Data,5345.23955547721,4350.306440388378,22.87041450348974,310.82416379816425,237.20929175144065,31.033721952115105,117.31900610774329,107.8652239550784,8.764439367967206,745.9866470297063,607.9503948343015,22.705183411062173,,Ready,1,1.0,0.0,0.0,0.4,Moderate,-0.156794872,Unknown,,2496.50659,2414.446133,,,2024-02-19,2023-08-07,29,1,Wk 29 (1 Games),4687.701912102075,106.6775574851419,186.8044416516105
2024-02-26,,,1,-2,2023/2024,2496.50659,120.2266984,30.81162878,0.0,102.9663195,35.3979514,9.90447222,45.22623518,25.9436,00:03:22,00:08:42,00:11:42,00:09:34,00:00:05,120.2266984,202.0,522.0,702.0,574.0,5.0,579.0,1,-0.156794872,True,-0.156794872,Below Baseline,4633.056314107907,4352.312736898427,6.450445870522295,263.17479744862317,240.72527730697334,9.325784310146274,113.73083445580747,107.77357252979095,5.527572099709135,704.2399852722797,607.7038675542975,15.885388076678119,,Ready,0,0.0,0.0,0.0,0.0,Low,-0.051176471,Low,,2414.446133,6252.109057,,,2024-02-26,2023-08-07,30,2,Wk 30 (2 Games),4576.880011826556,116.29707436385642,164.72720189370787
2024-02-27,,,2,-1,2023/2024,2414.446133,139.0849455,0.0,8.700279884,72.04454869,19.16350855,5.857651461,63.47721465,28.8903,00:05:33,00:16:57,00:19:30,00:06:45,00:00:00,147.785225384,333.0,1017.0,1170.0,405.0,0.0,405.0,-1,-0.051176471,True,-0.051176471,Below Baseline,4078.4037688309304,4331.149888280963,-5.8355431229452925,232.15233446146738,244.22566029728358,-4.943512414346615,103.30926301435561,107.29287253395036,-3.7128370464070004,629.4299889542098,604.0011149514374,4.2100707057166336,,Monitor,0,0.0,0.5,0.051176471,0.1653529413,Moderate,,Normal,,6252.109057,5024.941942,,,2024-02-26,2023-08-07,30,2,Wk 30 (2 Games),4670.963530119917,116.76886289789232,134.14161073278092
2024-02-28,LEE,Leeds United,0,0,2023/2024,6252.109057,198.1318969,43.80524044,44.27594735,119.3609488,51.91461326,23.87355312,62.49586503,31.9453,00:03:24,00:10:23,00:18:52,00:15:34,00:02:12,242.40784424999998,204.0,623.0,1132.0,934.0,132.0,1066.0,0,,False,0.0,No Data,4621.830090873198,4282.69185053215,7.918810229106445,223.64722507110054,242.70830465876625,-7.853492946796561,107.3221844607667,106.10820535760561,1.1440954062598125,738.5724917156573,598.5544076421494,23.39270787848226,,Ready,0,0.0,0.0,0.0,0.0,Low,0.0116759259259259,Unknown,,5024.941942,3438.106158,,,2024-02-26,2023-08-07,30,2,Wk 30 (2 Games),5978.655147839938,140.49286539841924,266.1331829495857
2024-02-29,,,1,-2,2023/2024,5024.941942,96.88721986,25.13815387,0.0,199.0375011,60.62082657,11.22662539,79.67849941,25.9289,00:01:41,00:16:59,00:23:51,00:27:51,00:00:34,96.88721986,101.0,1019.0,1431.0,1671.0,34.0,1705.0,1,0.0116759259259259,True,0.0116759259259259,Above Baseline,4722.608053654899,4291.213875274113,10.052963821413572,191.95722376832538,242.43535239291396,-20.821273847379686,130.251013620575,106.9968255208828,21.733530865505582,980.179368786743,609.6925914458978,60.76616028123756,,Ready,1,0.0,0.0,0.0,0.0,Low,-0.035671296,Normal,,3438.106158,6078.277699,,,2024-02-26,2023-08-07,30,2,Wk 30 (2 Games),4483.991360879953,105.36964904881444,199.5998872121893
2024-03-01,,,2,-1,2023/2024,3438.106158,394.5430193,104.7346331,17.6942081,81.04256371,22.03615717,4.669572702,62.56911497,28.75382762,00:04:22,00:18:04,00:15:43,00:10:45,00:00:01,412.23722740000005,262.0,1084.0,943.0,645.0,1.0,646.0,-1,-0.035671296,True,-0.035671296,Below Baseline,4401.482579741174,4289.635865830584,2.607370821414307,242.60367265124404,245.50750450718547,-1.1827874108249286,117.94890114293125,106.80179698985853,10.437187825717203,896.6345265900572,614.8051578701377,45.84043661836829,,Monitor,0,0.0,0.5,0.035671296,0.16070138879999998,Moderate,,Normal,,6078.277699,0.0,,,2024-02-26,2023-08-07,30,2,Wk 30 (2 Games),4445.666844159965,123.40970001161082,156.58341345164197
